Node_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
103,15,16,17,29,24,31,15,19,26,24,38,23,22,28,28,25,20,26,21,21,21,38,32,24,24,21,24,19,27,29,16,27,18,42,31,66,49,55,49,68,46,81,46,40,34,72,42,39,16,16,19,16,19,21,20,25,27,24,24,14,13,14,1,2,2,2,12,5,8,67,52,61,57,28,70,57,36,41,10,12,10,17,32,13,12,14,13,14,12,18,9,9,10,7,7,9,17,16,15,4,3,1,0,0,1,2,2,1,2,4,4,11,21,13,19,17,8,12,8,7,24,16,4,3,17,21,5,11,5,13,3,3,2,2,3,3,2,18,11,3,15,32,11,20,15,5,18,13,15,6,17,17,16,17,17,18,15,24,1,10,16,15,11,10,1,28,16,30,11,10,12,10,9,9,8,8,9,9,9,10,12,37,10,8,8,8,7,6,32,6,5,5,6,7,8,4,7,59,52,10,6,10,11,9,10,7,9,47,21,20,24,18,22,23,30,36,37,50,50,79,65,40,38,42,43,45,31,30,39,42,44,45,29,44,44,45,48,42,46,56,18,17,17,15,6,9,13,11,8,10
104,15,17,18,29,25,32,15,20,27,25,39,24,23,29,28,26,21,27,22,21,22,39,33,24,25,22,25,19,27,29,17,28,19,43,32,67,50,56,50,68,47,81,47,41,34,73,42,39,16,17,20,16,19,21,21,26,27,24,24,15,13,14,2,2,3,3,12,6,9,67,53,62,58,29,71,58,37,42,11,13,11,17,33,14,13,14,14,15,13,19,9,10,10,8,8,10,18,17,16,5,3,2,1,1,0,1,2,1,3,5,5,12,22,14,20,18,8,12,8,8,25,16,5,4,17,21,5,12,6,14,4,3,3,2,3,3,3,19,12,3,15,33,11,21,16,6,18,13,16,6,17,17,16,17,17,18,16,25,1,11,17,16,11,10,1,29,16,31,12,11,13,11,10,10,9,9,10,10,10,11,12,37,10,9,9,9,8,7,32,7,6,6,7,8,9,5,7,60,53,11,7,11,12,8,11,8,9,48,22,21,25,19,22,23,31,37,37,51,50,80,66,40,38,43,44,46,31,31,39,43,45,45,29,44,45,46,48,42,47,57,18,17,17,15,6,9,14,12,9,11
105,16,17,18,30,26,32,16,20,28,26,40,24,24,30,29,27,21,27,22,22,23,40,34,25,26,23,25,20,28,30,17,28,19,43,33,68,51,56,50,69,47,82,47,41,35,74,42,39,16,17,20,16,19,20,20,25,27,24,24,15,13,15,3,3,4,5,13,7,11,68,53,62,59,30,72,59,37,42,12,14,12,18,34,14,13,15,14,15,13,19,11,11,12,9,9,11,19,18,17,6,5,4,2,2,1,0,1,3,4,6,6,14,23,15,21,19,8,14,9,8,27,17,7,5,18,22,6,13,7,15,5,4,4,2,3,3,3,19,12,4,16,34,12,22,17,5,19,13,17,7,18,18,17,18,18,18,18,26,2,12,18,17,12,10,1,30,17,32,13,11,13,12,11,11,9,10,11,10,11,12,13,37,11,10,10,10,9,8,32,8,7,6,8,9,9,5,8,61,54,12,8,12,13,9,12,9,10,48,22,21,26,19,23,24,31,36,38,51,51,80,66,40,38,43,44,46,31,30,39,43,45,45,28,44,45,46,48,43,47,58,19,18,18,16,8,10,15,13,10,12
106,15,16,17,29,25,31,15,19,27,25,39,23,23,29,28,26,20,26,21,21,22,39,34,23,25,22,25,19,27,29,16,27,18,42,31,67,50,55,49,68,46,81,46,40,34,73,41,38,15,15,19,15,18,19,19,24,26,23,23,14,12,13,3,4,4,5,14,7,10,67,52,61,58,28,71,57,36,41,11,14,12,19,34,13,12,14,13,14,13,18,10,10,11,9,9,11,18,17,16,6,4,3,3,2,2,1,0,2,4,6,6,13,23,15,20,18,7,13,10,7,26,16,7,4,19,23,7,12,6,14,5,4,3,1,1,2,3,20,11,5,17,35,13,22,16,4,20,14,17,8,19,19,17,18,19,19,17,26,1,11,18,16,11,9,1,30,18,32,12,10,12,11,10,10,9,9,10,10,10,11,12,36,11,10,9,9,8,8,31,7,6,5,7,8,8,4,7,60,53,11,8,11,12,10,11,8,11,47,21,20,25,18,22,23,29,35,37,50,50,79,65,39,37,41,43,45,29,29,38,42,43,44,27,43,44,45,47,41,46,56,20,19,18,15,7,9,14,12,10,11
107,14,16,16,28,23,30,14,18,25,24,37,23,22,28,27,24,19,25,21,20,21,37,32,23,24,21,23,18,26,28,15,26,18,41,31,66,49,54,48,67,46,80,46,40,33,72,41,38,15,16,19,15,19,20,20,25,27,24,24,14,12,14,1,2,2,2,12,5,8,66,52,60,57,28,69,57,36,40,9,12,10,17,32,13,11,13,12,13,11,17,8,9,9,7,6,8,17,15,14,3,2,1,1,1,1,3,2,0,2,3,4,11,21,13,19,17,7,11,7,6,24,15,4,3,17,21,6,11,5,12,3,2,1,2,3,3,2,19,11,3,15,32,11,20,14,5,18,13,15,6,17,17,16,17,17,18,15,24,1,9,16,14,10,9,2,28,16,30,10,9,11,10,9,8,7,8,9,8,9,9,11,37,9,8,7,7,6,6,32,6,4,4,6,6,7,4,6,59,52,10,6,10,10,9,10,6,9,47,20,20,24,18,21,22,30,36,36,49,49,79,64,39,37,42,43,45,31,30,38,42,44,45,28,43,44,45,48,41,45,56,18,17,17,14,5,8,12,10,8,10
108,13,15,15,27,22,29,13,17,24,22,35,21,20,26,25,23,18,24,20,19,19,35,30,22,22,19,21,17,24,26,14,25,17,39,30,64,47,53,47,65,44,79,45,38,32,70,40,38,15,15,19,15,18,20,20,24,26,24,23,13,12,13,2,2,2,2,12,3,6,64,51,59,56,27,68,55,34,39,7,10,9,17,30,11,10,12,11,12,9,16,6,7,7,5,5,7,15,13,12,2,1,1,2,2,3,4,4,2,0,2,4,9,20,12,17,15,7,9,7,5,22,14,3,1,16,21,7,9,3,11,1,1,1,3,4,3,2,19,10,4,16,31,11,18,12,5,18,14,13,7,17,17,16,17,17,18,14,23,3,7,15,13,9,9,3,27,17,28,9,8,10,8,7,7,6,6,7,7,7,8,9,37,7,6,5,6,5,4,32,4,3,3,5,5,6,4,6,57,50,8,4,8,8,10,8,5,10,46,19,18,22,17,20,21,29,35,35,48,48,77,63,39,37,41,42,44,30,30,38,41,43,44,28,42,43,44,47,40,44,55,18,18,17,12,3,7,11,9,6,8
109,12,14,14,25,20,27,12,16,22,20,34,20,18,24,24,21,17,23,19,17,18,34,28,21,21,18,20,16,23,25,13,24,16,38,29,63,46,52,46,64,43,78,43,37,31,69,40,37,15,15,18,15,18,20,20,24,26,24,23,12,12,13,3,4,3,2,12,2,5,63,50,57,54,26,66,54,33,38,6,8,8,17,28,11,9,11,10,10,8,14,5,5,6,4,3,5,14,12,11,1,2,3,4,4,5,6,6,3,2,0,5,8,18,11,15,14,7,8,6,4,21,12,3,2,16,20,8,7,3,10,1,2,3,4,5,5,3,19,10,5,16,30,11,16,11,6,18,15,11,7,17,17,16,17,17,18,12,22,5,6,13,11,8,9,5,26,17,27,8,7,9,7,6,6,5,5,6,5,6,6,8,37,6,5,4,4,3,3,32,3,2,3,5,4,5,4,5,56,49,7,2,6,7,11,7,3,11,45,18,17,21,16,19,20,29,35,34,47,47,76,61,38,37,40,42,43,30,30,37,41,42,44,29,42,42,44,46,39,43,54,18,18,17,11,2,7,9,7,4,7
110,17,19,18,30,24,32,17,21,26,24,37,25,22,28,27,26,22,28,24,22,22,36,31,26,26,22,24,21,27,29,18,28,20,42,33,67,50,56,50,68,48,82,48,42,35,73,44,42,19,19,23,19,23,25,24,29,31,28,27,17,16,17,3,3,2,3,8,5,7,67,54,62,59,30,70,58,38,43,8,12,7,13,30,15,14,16,14,15,13,19,9,9,7,5,6,7,18,16,15,4,4,4,4,4,5,6,6,4,4,5,0,9,18,9,19,17,11,11,3,9,23,17,2,6,13,17,3,12,7,14,5,6,5,6,7,7,6,14,14,2,11,28,7,19,14,9,14,10,13,2,13,13,11,12,13,13,12,20,5,9,12,16,13,13,5,24,12,26,13,11,14,12,11,11,9,9,10,10,11,11,13,41,10,9,8,9,8,7,36,8,6,8,9,9,10,8,10,60,52,12,6,11,11,6,12,7,6,50,22,22,25,21,24,25,33,39,39,52,51,81,66,43,41,45,47,48,35,34,42,45,47,49,33,46,47,48,51,44,47,58,14,13,13,16,6,11,13,11,8,11
111,14,16,13,23,17,24,13,15,18,16,28,19,14,19,19,18,18,22,21,16,15,27,22,22,19,14,16,16,20,21,14,22,17,34,27,58,41,49,43,59,42,75,42,36,29,64,40,38,20,18,21,19,23,25,24,27,30,28,26,15,16,16,10,10,10,9,14,6,3,58,48,53,52,25,61,50,31,36,2,5,5,15,21,13,12,11,10,10,8,13,5,5,2,4,4,3,11,9,7,8,9,10,11,11,12,14,13,11,9,8,9,0,11,7,11,9,13,3,7,9,13,11,8,9,13,18,13,6,8,9,9,10,10,12,13,12,11,18,14,11,16,24,12,9,6,13,17,17,4,11,16,16,15,16,17,17,5,18,12,4,8,9,11,14,12,20,18,20,9,9,10,10,9,8,8,7,7,7,7,7,9,40,6,6,5,7,7,6,36,8,8,10,10,8,9,11,11,51,43,8,6,6,6,15,8,5,14,45,17,17,18,18,20,19,30,36,32,45,44,74,58,40,39,41,43,44,34,33,38,41,42,47,33,42,43,44,47,39,40,52,18,18,17,11,7,11,7,5,4,7
112,25,26,23,31,23,30,23,25,23,21,30,28,21,21,23,25,28,31,31,24,23,24,23,32,27,22,22,26,26,25,24,30,27,36,35,58,44,53,47,59,49,80,48,43,36,65,49,48,31,29,32,30,34,36,35,38,40,39,36,26,27,27,20,20,19,19,16,17,14,60,54,56,56,33,62,54,37,42,14,15,11,13,15,24,23,22,21,20,19,22,16,16,12,14,15,13,20,18,17,18,19,20,21,21,22,23,23,21,20,18,18,11,0,9,17,17,24,14,14,20,11,21,17,20,10,13,20,17,20,19,19,20,21,22,24,23,22,16,26,20,16,13,15,12,15,24,15,20,10,18,14,15,15,15,16,16,6,9,22,15,5,19,23,25,22,9,18,9,20,20,22,21,21,20,19,18,18,19,19,18,20,51,17,17,17,18,18,18,48,19,19,21,21,20,21,22,22,52,44,19,17,17,17,21,20,16,19,54,26,26,26,29,29,29,40,46,39,51,50,78,61,49,49,50,53,53,45,44,47,50,51,57,44,51,52,53,55,47,45,57,17,17,17,21,18,23,18,16,16,19
113,21,22,20,30,23,31,19,23,24,22,34,26,21,24,25,25,25,29,28,23,22,30,27,29,26,21,23,23,27,27,21,29,24,40,35,63,47,56,49,64,49,82,48,43,36,69,47,45,26,24,28,25,29,31,30,34,36,34,32,22,22,22,12,12,11,11,8,9,9,64,55,59,58,32,67,57,38,43,8,12,3,8,22,20,18,18,17,17,15,20,11,11,7,8,9,7,18,16,14,10,11,12,13,13,14,15,15,13,12,11,9,7,9,0,17,16,18,10,6,14,16,18,9,13,6,11,11,13,13,16,12,13,13,14,16,15,14,11,20,11,10,19,6,14,13,17,10,13,9,10,9,9,9,9,10,10,5,11,14,11,3,16,18,19,14,15,12,17,16,15,17,16,15,14,14,13,13,13,14,13,15,47,12,12,11,12,12,11,43,13,12,14,15,14,15,15,16,56,48,15,10,13,13,12,15,10,10,52,24,24,25,25,27,27,37,43,39,52,51,80,64,47,46,48,50,51,41,39,45,48,50,54,39,50,50,51,54,46,47,58,11,11,11,18,11,17,14,12,10,14
114,11,12,8,13,6,14,9,9,7,5,18,10,4,9,8,8,12,14,16,7,6,19,13,15,10,4,5,10,9,10,9,13,11,23,18,47,31,38,32,48,32,64,31,26,19,53,32,30,19,15,18,17,21,23,21,23,25,25,21,13,16,15,18,19,18,18,24,15,12,48,38,43,41,16,51,39,21,25,11,7,16,25,18,12,11,9,8,7,8,6,11,10,12,14,13,12,5,4,5,16,17,18,19,19,20,21,20,19,17,15,19,11,17,17,0,2,16,8,18,13,10,6,17,16,23,28,23,8,14,7,16,17,18,19,20,19,18,28,15,20,27,30,22,6,5,18,27,28,8,21,26,27,26,27,27,28,13,25,20,10,17,6,12,15,20,27,28,23,10,11,10,11,12,11,12,11,10,11,10,10,9,35,10,11,12,12,12,13,33,13,15,15,14,13,13,17,15,40,33,10,13,9,9,25,10,13,24,36,9,10,9,14,13,12,24,29,22,35,34,63,47,32,32,33,36,35,30,28,30,33,34,41,30,34,35,36,38,30,30,41,29,28,28,7,14,13,7,8,11,9
115,9,10,6,14,7,15,8,8,9,7,20,10,5,11,10,9,11,14,14,7,6,22,15,15,10,5,7,9,10,11,8,13,10,25,18,49,32,39,33,50,33,66,32,27,19,55,32,30,17,14,16,15,19,22,20,22,24,23,20,12,14,13,17,17,16,16,23,13,10,50,38,44,42,16,53,41,21,26,9,5,14,24,19,10,9,7,6,5,6,4,9,8,11,12,12,11,3,2,3,14,15,16,17,17,18,19,18,17,15,14,17,9,17,16,2,0,14,7,16,11,12,4,15,14,22,27,21,6,12,5,14,15,16,17,18,17,16,27,13,18,26,31,21,7,4,16,26,26,7,20,25,26,25,26,26,27,12,25,18,8,16,4,10,13,18,27,27,24,8,9,8,9,10,9,10,9,8,9,8,8,7,34,8,9,10,10,10,11,31,11,13,13,12,11,11,15,13,42,35,8,12,7,7,24,8,11,23,37,8,9,9,12,12,11,23,29,23,36,35,64,49,32,31,33,35,35,29,27,30,33,34,40,28,34,35,36,38,30,31,42,28,27,27,5,12,11,5,7,10,7
116,8,9,11,22,19,25,8,12,21,20,34,17,18,25,23,20,13,19,14,15,16,35,29,16,18,16,19,12,21,24,9,20,11,36,25,61,44,48,43,62,39,74,39,33,27,67,34,31,8,9,12,8,12,14,13,18,20,17,16,7,5,6,8,9,9,8,19,8,10,61,45,55,51,22,65,51,29,34,10,10,14,24,32,6,6,8,8,9,8,12,8,8,12,10,9,11,12,12,12,8,7,7,8,8,8,8,7,7,7,7,11,13,24,18,16,14,0,11,13,4,24,10,10,5,23,27,13,9,5,9,6,6,6,6,6,5,5,25,4,10,22,37,18,19,13,3,25,20,15,13,24,24,22,23,24,24,18,29,7,9,20,10,4,2,8,32,23,33,6,5,6,5,4,5,5,6,7,6,6,7,7,30,8,7,7,6,6,7,25,5,5,4,3,4,3,3,2,54,48,6,8,8,8,16,6,8,17,40,14,13,19,11,15,16,23,29,30,43,43,72,59,32,30,35,36,38,24,23,31,35,37,38,22,36,37,38,40,34,39,49,25,24,24,9,6,2,9,9,8,7
117,11,13,10,21,14,22,10,12,15,14,27,16,12,17,17,15,15,19,18,13,12,26,21,19,16,12,14,13,17,18,11,19,14,31,25,56,39,46,40,57,39,72,39,33,26,62,37,35,17,15,19,16,20,23,21,25,27,25,23,12,13,14,11,11,10,10,16,7,3,56,45,51,49,22,59,48,28,33,2,2,8,18,21,10,9,9,7,7,5,10,3,3,4,5,5,4,8,6,4,8,9,10,12,12,12,14,13,11,9,8,11,3,14,10,8,7,11,0,10,7,13,8,9,9,16,21,14,3,7,6,8,9,10,12,13,12,11,21,12,12,19,27,14,9,4,12,20,20,4,13,18,19,18,19,20,20,8,21,12,2,11,6,9,12,13,23,20,22,7,6,8,7,7,6,6,5,4,5,5,4,6,37,3,4,4,5,5,5,34,6,8,9,8,7,8,10,9,49,42,5,5,4,4,17,6,5,16,42,14,14,16,15,17,16,27,33,29,42,42,71,55,37,36,38,40,41,31,30,35,38,39,44,30,39,40,41,44,36,37,49,21,21,20,8,6,9,4,2,3,5
118,18,20,19,30,24,31,17,21,25,23,36,25,21,26,26,25,23,28,25,22,22,34,30,27,26,21,23,21,27,28,18,28,21,41,34,65,49,56,50,66,48,82,48,42,35,71,45,43,21,21,24,21,25,27,26,31,33,30,29,18,18,19,6,6,5,5,7,5,6,66,54,61,59,31,69,57,37,42,7,11,4,10,27,17,15,16,15,15,13,19,8,9,6,5,6,5,18,16,14,5,6,7,7,8,8,9,10,7,7,6,3,7,14,6,18,16,13,10,0,10,20,17,3,8,10,14,6,11,9,14,7,8,8,9,10,10,9,12,16,6,10,25,5,17,13,12,12,10,11,4,10,11,9,10,11,12,9,17,9,9,9,15,14,15,8,21,11,23,13,12,15,13,12,11,10,10,10,10,11,11,13,43,10,9,8,9,9,8,38,9,8,9,11,10,11,10,12,58,51,12,6,11,11,8,12,7,6,51,23,22,25,22,25,25,35,41,39,52,51,81,65,44,43,46,48,49,37,36,43,46,48,50,35,47,48,49,52,45,47,58,12,12,11,16,7,13,13,10,7,12
119,8,10,10,22,17,24,8,12,19,18,32,16,16,22,21,18,13,19,15,14,15,33,27,17,18,15,17,12,20,22,9,20,12,35,25,60,43,48,42,61,39,74,40,34,27,66,35,33,11,10,14,11,14,17,16,20,22,20,19,8,8,8,6,7,7,6,17,5,6,60,46,54,51,22,63,50,29,34,7,7,11,21,29,7,5,7,6,7,5,11,4,4,8,7,5,7,10,9,9,5,5,6,7,7,8,8,7,6,5,4,9,9,20,14,13,11,4,7,10,0,20,9,7,4,20,24,12,6,2,6,4,4,5,6,6,5,5,23,6,9,20,33,15,16,10,5,22,19,12,11,21,21,20,21,21,22,14,26,7,6,16,8,4,5,7,29,21,29,4,3,5,4,2,2,1,2,3,3,3,4,5,33,4,3,4,3,2,3,28,1,3,2,1,1,1,4,2,53,46,4,4,4,5,15,3,4,15,41,14,13,18,12,15,16,24,30,30,43,43,73,58,34,32,36,38,39,26,26,33,36,38,40,25,37,38,39,42,35,39,50,22,22,21,8,3,3,7,6,5,4
120,21,22,18,21,14,20,19,19,13,11,18,20,12,10,13,15,22,23,26,17,15,14,12,25,19,14,13,21,17,15,19,22,22,25,26,47,33,43,36,48,39,68,37,34,26,54,41,40,28,25,28,27,30,33,31,33,35,35,31,23,25,24,23,24,23,22,25,19,16,49,44,45,45,25,51,43,27,32,15,13,16,23,8,21,20,19,18,16,16,16,16,16,15,17,18,16,15,13,13,21,22,23,24,24,25,27,26,24,22,21,23,13,11,16,10,12,24,13,20,20,0,16,21,22,20,24,26,15,21,16,21,23,23,25,26,25,24,26,24,24,26,22,23,5,11,25,25,29,9,24,24,25,24,25,26,26,11,20,25,15,14,15,21,24,26,19,28,14,18,19,19,19,20,19,19,18,17,18,18,17,17,45,16,17,17,18,19,19,43,20,21,22,22,20,20,24,22,41,33,18,18,16,16,28,18,18,26,45,19,20,17,24,23,22,33,39,30,41,39,67,50,41,42,42,45,44,40,38,39,42,42,50,40,43,44,45,46,38,35,47,27,27,26,17,19,22,15,15,17,17
121,5,6,2,13,9,15,3,4,11,10,23,8,7,14,13,9,7,11,10,5,6,25,19,11,9,6,9,5,11,13,3,12,6,26,17,51,34,40,33,52,32,65,31,26,19,57,29,27,12,9,12,11,14,17,15,18,20,19,16,7,9,9,15,16,15,15,24,12,10,51,38,45,42,14,55,41,21,26,10,6,16,26,24,5,5,3,3,2,4,2,8,8,12,12,11,12,2,3,4,13,14,14,16,16,16,17,16,15,14,12,17,11,21,18,6,4,10,8,17,9,16,0,15,12,24,29,20,6,10,3,12,13,14,15,15,14,14,29,9,17,26,34,22,11,6,13,28,26,11,19,26,27,26,27,27,28,15,28,16,8,19,2,6,10,16,30,28,28,5,6,4,6,7,7,8,7,7,7,6,6,4,30,7,8,9,8,9,10,27,9,11,11,10,9,8,12,10,44,37,5,11,6,6,23,5,10,22,34,6,6,9,8,9,8,19,26,22,35,34,64,49,29,28,30,32,33,25,23,27,30,31,36,24,31,32,33,36,28,31,41,29,28,28,1,11,8,4,6,9,5
122,15,17,17,28,22,30,15,19,24,22,35,23,20,26,25,24,20,26,22,20,20,34,30,25,24,20,22,19,25,27,16,26,19,40,32,65,48,54,48,66,46,80,46,40,33,70,43,40,18,18,21,18,21,24,23,27,29,27,26,16,15,16,3,3,2,2,9,3,5,65,52,60,57,29,68,56,36,41,6,10,6,14,28,14,13,14,13,13,11,17,7,7,6,4,4,5,16,14,13,2,3,4,4,4,5,7,7,4,3,3,2,8,17,9,17,15,10,9,3,7,21,15,0,5,13,17,5,10,6,12,4,5,5,6,7,7,5,15,13,3,13,28,8,17,12,8,15,12,12,4,14,14,12,14,14,15,11,20,6,7,12,14,11,12,6,24,14,26,11,10,12,10,9,9,8,8,8,8,9,9,11,40,8,7,6,7,6,5,35,6,5,6,8,7,9,7,9,58,50,10,4,9,9,8,10,5,8,48,21,20,23,20,22,23,32,38,37,50,49,79,64,41,40,44,45,46,34,33,40,44,45,47,32,45,46,47,49,43,45,56,15,14,14,14,5,10,11,9,6,10
123,12,13,14,25,21,27,11,16,22,21,35,20,19,25,24,22,17,23,18,17,18,35,29,21,21,18,20,15,23,25,13,24,15,38,28,63,46,52,46,64,43,77,43,37,30,69,39,36,14,14,17,14,17,19,18,23,25,22,22,11,11,11,3,4,3,3,14,3,6,63,49,58,54,25,67,54,33,38,7,9,10,18,30,10,9,10,10,10,8,14,6,6,8,5,5,7,14,12,11,3,2,2,3,3,4,5,4,3,1,2,6,9,20,13,16,14,5,9,8,4,22,12,5,0,17,22,8,8,2,10,1,1,2,3,4,3,2,20,9,5,17,32,12,18,12,4,20,15,13,8,18,18,17,18,18,19,14,24,4,7,15,11,8,7,4,28,18,29,8,6,9,7,6,6,4,5,6,5,6,7,8,35,6,5,5,5,4,3,31,3,1,2,3,4,5,3,4,56,49,7,4,7,7,11,7,4,11,44,18,17,21,16,19,19,28,34,34,47,46,76,62,37,35,40,41,43,29,28,36,40,41,43,27,41,42,43,45,39,43,53,19,19,18,11,3,6,10,8,5,7
124,26,28,26,36,29,37,25,29,30,27,38,32,27,29,30,31,31,35,34,29,28,34,32,35,32,27,28,29,32,32,27,35,29,45,40,68,52,61,55,68,55,87,54,49,42,74,53,51,31,30,33,30,34,36,35,40,42,39,38,27,27,28,16,15,15,15,7,14,14,69,61,64,64,38,71,62,44,48,14,18,9,3,25,25,24,24,23,23,20,26,16,17,12,13,14,13,24,22,20,15,16,16,16,17,17,18,19,17,16,16,13,13,10,6,23,22,23,16,10,20,20,24,13,17,0,5,14,19,18,22,17,18,17,18,20,20,18,6,25,14,6,16,7,19,19,21,5,11,15,12,4,4,5,5,6,6,11,8,18,16,7,22,23,24,18,12,8,17,22,21,23,22,21,20,19,19,19,19,19,19,21,52,18,17,17,18,18,17,48,18,17,19,20,19,21,20,21,61,53,20,15,19,19,13,21,15,11,58,30,30,31,31,33,33,43,49,45,58,57,86,69,52,51,54,56,57,46,45,51,54,55,59,44,55,56,57,60,52,52,64,7,7,6,24,17,22,20,18,16,20
125,31,33,31,41,34,42,30,33,35,32,42,37,31,34,35,35,36,40,38,33,33,38,36,40,37,32,33,34,37,37,31,40,34,49,45,72,57,66,59,72,60,92,59,54,47,78,58,56,36,35,38,35,39,41,40,44,46,44,43,32,32,33,20,19,19,19,10,19,19,73,65,69,68,43,75,66,48,53,19,23,14,4,28,30,29,29,28,28,25,31,21,22,17,18,19,18,29,27,25,19,20,21,21,21,21,22,23,21,21,20,17,18,13,11,28,27,27,21,14,24,24,29,17,22,5,0,17,24,23,27,21,22,22,23,24,24,23,4,30,18,7,15,10,24,24,26,3,12,20,15,4,4,6,5,5,5,15,7,22,21,11,27,28,29,22,11,8,18,27,26,28,26,26,25,24,23,24,24,24,24,26,57,23,22,22,23,22,21,53,23,22,24,25,24,25,25,26,65,57,25,20,24,24,16,25,20,13,63,35,35,36,36,37,37,48,54,50,62,62,91,74,57,56,59,61,62,51,50,56,59,60,64,49,60,61,62,65,57,57,69,6,6,6,29,21,27,25,23,21,25
126,20,22,21,33,28,35,19,24,29,28,41,28,26,31,31,29,25,31,26,25,26,40,35,29,29,25,27,24,31,32,21,31,23,45,36,70,53,60,53,71,51,85,51,45,38,76,47,44,21,21,25,21,24,26,26,31,32,29,29,19,18,19,5,4,5,5,7,8,11,70,57,65,62,33,74,61,41,46,12,15,10,13,33,18,17,18,17,18,16,22,12,13,11,9,9,10,21,20,18,7,6,6,5,5,5,6,7,6,7,8,3,13,20,11,23,21,13,14,6,12,26,20,5,8,14,17,0,15,10,17,8,8,7,7,8,8,8,14,17,3,10,30,7,22,18,11,14,8,17,2,13,13,11,12,12,13,15,21,6,13,15,19,16,15,6,26,11,29,16,14,17,15,14,13,12,13,13,13,14,14,16,42,13,12,11,12,11,10,37,11,9,10,12,12,13,10,12,63,56,15,9,14,15,3,15,10,4,52,25,25,29,24,27,27,35,41,42,55,54,84,69,45,43,48,49,51,36,36,44,48,49,50,34,49,50,51,53,47,50,61,13,12,12,19,9,14,17,14,11,15
127,8,10,8,19,13,20,7,10,15,13,26,14,11,17,16,14,12,17,15,10,11,27,21,16,14,10,12,10,16,17,8,17,11,31,22,55,38,45,38,56,37,71,37,31,24,61,35,32,14,12,16,13,17,20,18,22,24,22,20,9,11,11,10,11,10,10,18,7,5,55,43,50,47,19,59,46,26,31,4,2,10,21,23,7,6,6,4,4,2,7,3,2,6,7,6,6,6,5,3,8,9,10,11,11,12,13,12,11,9,7,12,6,17,13,8,6,9,3,11,6,15,6,10,8,19,24,15,0,6,3,8,9,10,11,12,11,10,23,9,12,21,30,16,10,4,10,22,21,7,14,21,21,20,21,22,22,11,23,12,2,14,4,6,9,12,26,22,25,4,4,5,4,5,3,4,3,2,3,3,2,3,34,2,3,4,3,4,5,31,5,7,7,7,5,5,9,7,48,41,3,6,1,1,18,3,5,17,40,11,11,14,12,14,14,24,31,27,40,40,69,54,34,33,36,38,38,28,27,32,36,37,41,27,37,38,39,41,34,36,47,23,23,22,5,6,7,2,1,4,2
128,10,12,12,23,19,25,9,14,21,19,33,18,17,23,22,20,15,21,17,15,16,33,27,19,19,16,18,14,21,23,11,22,13,36,26,61,44,50,44,62,41,75,41,35,29,67,37,34,13,12,16,12,16,18,17,22,24,21,20,10,9,10,5,6,5,5,15,4,5,61,47,56,52,23,65,52,31,36,6,8,10,19,29,8,7,9,8,8,6,12,4,5,7,5,4,6,12,11,10,4,4,4,5,5,6,7,6,5,3,3,7,8,20,13,14,12,5,7,9,2,21,10,6,2,18,23,10,6,0,8,2,3,4,5,5,4,4,21,7,7,18,32,13,16,10,4,21,17,12,10,19,20,18,19,20,20,13,25,5,6,15,10,6,6,6,28,20,28,6,4,7,5,4,4,3,3,4,3,4,5,6,34,5,4,3,3,2,2,30,1,1,1,2,2,3,3,3,54,47,5,3,5,6,13,5,3,13,43,16,15,19,14,17,17,26,32,32,45,44,74,60,36,34,38,39,41,28,27,34,38,40,42,26,39,40,41,44,37,41,51,21,20,20,9,2,4,8,6,4,5
